0158N61014,-130.642,356180.404,165.000,PL
0158O61015,-129.854,356179.830,165.000,PL
0158P61016,-129.026,356179.282,165.000,PL
0158Q61017,-132.552,356180.351,165.000,PL
0158R61018,-131.550,356179.817,165.000,PL
0158S61019,-130.749,356179.015,165.000,PL
0158T61020,-129.801,356178.361,165.000,PL
0158U61021,-133.153,356179.563,165.000,PL
0158V61022,-132.205,356178.895,165.000,PL
0158W61023,-131.403,356178.174,165.000,PL
0158X61024,-130.509,356177.653,165.000,PL
0158Y61025,-133.687,356178.895,165.000,PL
0158Z61026,-132.859,356178.281,165.000,PL
0056F71007,-127.412,356190.656,165.000,FUND
0056G71008,-126.246,356190.604,165.000,FUND
0056H71009,-125.177,356190.470,165.000,FUND
0056I71010,-124.041,356190.203,165.000,FUND
0056J71011,-127.516,356189.847,165.000,FUND
0056K71012,-126.469,356189.643,165.000,FUND
0056L71013,-125.406,356189.483,165.000,FUND
0056M71014,-124.319,356189.148,165.000,FUND
0056N71015,-127.684,356188.772,165.000,FUND
0056O71016,-126.618,356188.605,165.000,FUND
0056P71017,-125.301,356188.354,165.000,FUND
0056Q71018,-123.985,356187.769,165.000,FUND
0056R71019,-127.684,356187.748,165.000,FUND
0056S71020,-126.242,356187.288,165.000,FUND
0056T71021,-124.591,356186.661,165.000,FUND
0056U71022,-127.831,356186.368,165.000,FUND
0056V71023,-126.514,356186.284,165.000,FUND
0056A73001,-125.009,356185.845,165.000,FUND
0056A73001,-123.023,356185.260,165.000,FUND
0056A73001,-121.811,356184.821,165.000,FUND
0056A73001,-120.745,356184.257,165.000,FUND
0004A00001,-126.789,356163.216,164.840,Section_1
0004A00002,-125.730,356161.424,164.840,Section_1
0045A00001,-131.015,356175.993,164.939,Section_2
0045A00002,-128.005,356175.289,164.939,Section_2
0100A51001,-129.990,356166.927,164.538,GEO
0100A53001,-130.889,356167.702,164.538,GEO
0100A53002,-130.807,356165.845,164.538,GEO
0100A53003,-128.787,356165.845,164.538,GEO
0100A53004,-128.898,356167.746,164.538,GEO
0101A03001,-141.620,356168.216,164.438,FM
0101A03002,-140.327,356167.088,164.438,FM
0101A03003,-138.270,356165.596,164.438,FM
0101A03004,-135.849,356163.838,164.438,FM
0101A03005,-133.362,356161.948,164.438,FM
0101A03006,-131.903,356160.621,164.438,FM
0101A03007,-129.349,356158.465,164.438,FM
0101A03008,-127.061,356156.310,164.438,FM
0101A03009,-125.469,356154.685,164.438,FM
0101A03010,-126.696,356154.121,164.438,FM
0101A03011,-128.653,356155.912,164.438,FM
0101A03012,-130.941,356158.001,164.438,FM
0101A03013,-133.329,356160.124,164.438,FM
0101A03014,-135.650,356161.914,164.438,FM
0101A03015,-137.906,356163.672,164.438,FM
0101A03016,-140.061,356165.131,164.438,FM
0101A03017,-141.819,356166.458,164.438,FM
0101B02001,-141.620,356168.216,165.438,FM
0101B02002,-141.819,356166.458,165.438,FM
0101B02003,-140.276,356165.414,165.438,FM
0101B02004,-138.444,356164.193,165.438,FM
0101B02005,-136.264,356162.536,165.438,FM
0101B02006,-133.961,356160.902,165.438,FM
0101B02007,-131.289,356158.514,165.438,FM
0101B02008,-129.030,356156.430,165.438,FM
0101B02009,-127.060,356154.568,165.438,FM
0101B02010,-126.434,356154.300,165.438,FM
0101C02001,-125.469,356154.685,165.438,FM
0101C02002,-126.421,356155.639,165.438,FM
0101C02003,-127.765,356156.816,165.438,FM
0101C02004,-129.259,356158.219,165.438,FM
0101C02005,-131.344,356160.015,165.438,FM
0101C02006,-132.747,356161.197,165.438,FM
0101C02007,-134.670,356162.829,165.438,FM
0101C02008,-137.172,356164.751,165.438,FM
0101C02009,-139.391,356166.295,165.438,FM
0101C02010,-141.620,356168.216,165.438,FM
0101A33001,-141.845,356166.620,165.538,FM
0101A33002,-141.793,356166.563,165.538,FM
0101A33003,-141.676,356166.518,165.538,FM
0101A33004,-141.548,356166.564,165.538,FM
0101A33005,-141.586,356166.637,165.538,FM
0101A33006,-141.707,356166.676,165.538,FM
0101B33001,-141.780,356166.821,165.638,FM
0101B33002,-141.698,356166.783,165.638,FM
0101B33003,-141.586,356166.766,165.638,FM
0101B33004,-141.351,356166.731,165.638,FM
0101B33005,-141.166,356166.847,165.638,FM
0101B33006,-141.192,356166.980,165.638,FM
0101B33007,-141.393,356167.122,165.638,FM
0101B33008,-141.655,356167.105,165.638,FM
0101B33009,-141.737,356166.959,165.638,FM
0101C33001,-141.685,356167.156,165.609,FM
0101C33002,-141.745,356167.246,165.609,FM
0101C33003,-141.732,356167.426,165.609,FM
0101C33004,-141.625,356167.529,165.609,FM
0101C33005,-141.381,356167.401,165.609,FM
0101C33006,-141.445,356167.177,165.609,FM
0101D33001,-141.321,356167.186,165.559,FM
0101D33002,-141.282,356167.538,165.559,FM
0101D33003,-140.999,356167.529,165.559,FM
0101D33004,-140.754,356167.358,165.559,FM
0101D33005,-140.694,356167.152,165.559,FM
0101D33006,-141.093,356166.993,165.559,FM
0101E33001,-141.617,356166.375,165.499,FM
0101E33002,-141.243,356166.096,165.499,FM
0101E33003,-140.969,356165.985,165.499,FM
0101E33004,-140.746,356166.079,165.499,FM
0101E33005,-140.720,356166.268,165.499,FM
0101E33006,-140.977,356166.538,165.499,FM
0101E33007,-141.303,356166.568,165.499,FM
0101E33008,-141.505,356166.487,165.499,FM
0101F33001,-141.689,356167.649,165.459,FM
0101F33002,-141.655,356167.954,165.459,FM
0101F33003,-141.620,356168.216,165.459,FM
0101F33004,-141.423,356168.070,165.459,FM
0101F33005,-141.046,356167.804,165.459,FM
0101F33006,-140.926,356167.602,165.459,FM
0101F33007,-141.295,356167.598,165.459,FM
0101F33008,-141.496,356167.576,165.459,FM
0101A81001,-141.387,356165.056,165.399,FM
0101A81002,-137.025,356161.439,165.399,FM
0101A81003,-132.569,356158.009,165.399,FM
0101A81004,-127.880,356153.883,165.399,FM
0101A81005,-124.061,356155.852,165.399,FM
0101A81006,-131.738,356162.404,165.399,FM
0101A81007,-140.822,356169.317,165.399,FM
